delay (mcparamset=1) X,delay (mcparamset=1) Y,delay (mcparamset=2) X,delay (mcparamset=2) Y,delay (mcparamset=3) X,delay (mcparamset=3) Y,delay (mcparamset=4) X,delay (mcparamset=4) Y,delay (mcparamset=5) X,delay (mcparamset=5) Y,delay (mcparamset=6) X,delay (mcparamset=6) Y,delay (mcparamset=7) X,delay (mcparamset=7) Y,delay (mcparamset=8) X,delay (mcparamset=8) Y,delay (mcparamset=9) X,delay (mcparamset=9) Y,delay (mcparamset=10) X,delay (mcparamset=10) Y,delay (mcparamset=11) X,delay (mcparamset=11) Y,delay (mcparamset=12) X,delay (mcparamset=12) Y,delay (mcparamset=13) X,delay (mcparamset=13) Y,delay (mcparamset=14) X,delay (mcparamset=14) Y,delay (mcparamset=15) X,delay (mcparamset=15) Y,delay (mcparamset=16) X,delay (mcparamset=16) Y,delay (mcparamset=17) X,delay (mcparamset=17) Y,delay (mcparamset=18) X,delay (mcparamset=18) Y,delay (mcparamset=19) X,delay (mcparamset=19) Y,delay (mcparamset=20) X,delay (mcparamset=20) Y,delay (mcparamset=21) X,delay (mcparamset=21) Y,delay (mcparamset=22) X,delay (mcparamset=22) Y,delay (mcparamset=23) X,delay (mcparamset=23) Y,delay (mcparamset=24) X,delay (mcparamset=24) Y,delay (mcparamset=25) X,delay (mcparamset=25) Y,delay (mcparamset=26) X,delay (mcparamset=26) Y,delay (mcparamset=27) X,delay (mcparamset=27) Y,delay (mcparamset=28) X,delay (mcparamset=28) Y,delay (mcparamset=29) X,delay (mcparamset=29) Y,delay (mcparamset=30) X,delay (mcparamset=30) Y,delay (mcparamset=31) X,delay (mcparamset=31) Y,delay (mcparamset=32) X,delay (mcparamset=32) Y,delay (mcparamset=33) X,delay (mcparamset=33) Y,delay (mcparamset=34) X,delay (mcparamset=34) Y,delay (mcparamset=35) X,delay (mcparamset=35) Y,delay (mcparamset=36) X,delay (mcparamset=36) Y,delay (mcparamset=37) X,delay (mcparamset=37) Y,delay (mcparamset=38) X,delay (mcparamset=38) Y,delay (mcparamset=39) X,delay (mcparamset=39) Y,delay (mcparamset=40) X,delay (mcparamset=40) Y,delay (mcparamset=41) X,delay (mcparamset=41) Y,delay (mcparamset=42) X,delay (mcparamset=42) Y,delay (mcparamset=43) X,delay (mcparamset=43) Y,delay (mcparamset=44) X,delay (mcparamset=44) Y,delay (mcparamset=45) X,delay (mcparamset=45) Y,delay (mcparamset=46) X,delay (mcparamset=46) Y,delay (mcparamset=47) X,delay (mcparamset=47) Y,delay (mcparamset=48) X,delay (mcparamset=48) Y,delay (mcparamset=49) X,delay (mcparamset=49) Y,delay (mcparamset=50) X,delay (mcparamset=50) Y
8.125000000000001e-06,9.895123135852962e-09,8.125000000000001e-06,9.894680489692316e-09,8.125000000000001e-06,9.896256052641501e-09,8.125000000000001e-06,9.894646839514335e-09,8.125000000000001e-06,9.896355490654833e-09,8.125000000000001e-06,9.89364837415062e-09,8.125000000000001e-06,9.895488726348138e-09,8.125000000000001e-06,9.892483180917921e-09,8.125000000000001e-06,9.894432716691064e-09,8.125000000000001e-06,9.895582065141271e-09,8.125000000000001e-06,9.893072978455022e-09,8.125000000000001e-06,9.893761796547433e-09,8.125000000000001e-06,9.896711415784019e-09,8.125000000000001e-06,9.893772287315674e-09,8.125000000000001e-06,9.891919469393562e-09,8.125000000000001e-06,9.895388684110529e-09,8.125000000000001e-06,9.895890662400194e-09,8.125000000000001e-06,9.89403168753274e-09,8.125000000000001e-06,9.896045763352603e-09,8.125000000000001e-06,9.895207967391576e-09,8.125000000000001e-06,9.89443707516528e-09,8.125000000000001e-06,9.895072553083974e-09,8.125000000000001e-06,9.895128204451514e-09,8.125000000000001e-06,9.896606751510522e-09,8.125000000000001e-06,9.896547277593794e-09,8.125000000000001e-06,9.892564962786406e-09,8.125000000000001e-06,9.89412486638391e-09,8.125000000000001e-06,9.894020683974836e-09,8.125000000000001e-06,9.896225066921107e-09,8.125000000000001e-06,9.893545717822458e-09,8.125000000000001e-06,9.894528883683415e-09,8.125000000000001e-06,9.893764266386697e-09,8.125000000000001e-06,9.895201576181534e-09,8.125000000000001e-06,9.895726447187974e-09,8.125000000000001e-06,9.893359116028447e-09,8.125000000000001e-06,9.895003386326166e-09,8.125000000000001e-06,9.894081037927709e-09,8.125000000000001e-06,9.895388630390192e-09,8.125000000000001e-06,9.892821412112936e-09,8.125000000000001e-06,9.894767418725014e-09,8.125000000000001e-06,9.895881267058023e-09,8.125000000000001e-06,9.895513471110482e-09,8.125000000000001e-06,9.893903941055996e-09,8.125000000000001e-06,9.894088208670218e-09,8.125000000000001e-06,9.894282662075418e-09,8.125000000000001e-06,9.897855058050411e-09,8.125000000000001e-06,9.895783407501565e-09,8.125000000000001e-06,9.895668508496407e-09,8.125000000000001e-06,9.894180700567216e-09,8.125000000000001e-06,9.897140966352598e-09
8.175000000000001e-06,9.933154721914173e-09,8.175000000000001e-06,9.932685019686418e-09,8.175000000000001e-06,9.934214172716594e-09,8.175000000000001e-06,9.93252287670434e-09,8.175000000000001e-06,9.934439383020168e-09,8.175000000000001e-06,9.931633174724647e-09,8.175000000000001e-06,9.93347270904433e-09,8.175000000000001e-06,9.930366189325606e-09,8.175000000000001e-06,9.932436025697114e-09,8.175000000000001e-06,9.933567370708414e-09,8.175000000000001e-06,9.930922458277304e-09,8.175000000000001e-06,9.931817168711905e-09,8.175000000000001e-06,9.934711758644032e-09,8.175000000000001e-06,9.931746554721871e-09,8.175000000000001e-06,9.929848637693375e-09,8.175000000000001e-06,9.933357714326447e-09,8.175000000000001e-06,9.933904501806294e-09,8.175000000000001e-06,9.932112922500729e-09,8.175000000000001e-06,9.934082675811063e-09,8.175000000000001e-06,9.933104141272746e-09,8.175000000000001e-06,9.932444190294771e-09,8.175000000000001e-06,9.932964757528703e-09,8.175000000000001e-06,9.933135768542568e-09,8.175000000000001e-06,9.934652925016398e-09,8.175000000000001e-06,9.934523963557306e-09,8.175000000000001e-06,9.930495419826384e-09,8.175000000000001e-06,9.932052902563067e-09,8.175000000000001e-06,9.932013553748706e-09,8.175000000000001e-06,9.934219432628904e-09,8.175000000000001e-06,9.931370849009671e-09,8.175000000000001e-06,9.932494777929557e-09,8.175000000000001e-06,9.931750078405293e-09,8.175000000000001e-06,9.933250833469641e-09,8.175000000000001e-06,9.933736003444888e-09,8.175000000000001e-06,9.931406264972266e-09,8.175000000000001e-06,9.932936899470097e-09,8.175000000000001e-06,9.932043616374019e-09,8.175000000000001e-06,9.933293525432971e-09,8.175000000000001e-06,9.930851923453883e-09,8.175000000000001e-06,9.932034829176178e-09,8.175000000000001e-06,9.933725383849204e-09,8.175000000000001e-06,9.933411806464287e-09,8.175000000000001e-06,9.931858921894068e-09,8.175000000000001e-06,9.931998221141678e-09,8.175000000000001e-06,9.932186799145108e-09,8.175000000000001e-06,9.935841197504346e-09,8.175000000000001e-06,9.933835924069674e-09,8.175000000000001e-06,9.93365196220531e-09,8.175000000000001e-06,9.932140066020349e-09,8.175000000000001e-06,9.935210159158819e-09
8.225e-06,9.971560245130463e-09,8.225e-06,9.97109697173575e-09,8.225e-06,9.97278658649128e-09,8.225e-06,9.971297220956031e-09,8.225e-06,9.973056329174229e-09,8.225e-06,9.970152187839484e-09,8.225e-06,9.971914217632848e-09,8.225e-06,9.968753167303139e-09,8.225e-06,9.970773062852382e-09,8.225e-06,9.972062689645035e-09,8.225e-06,9.969584313922461e-09,8.225e-06,9.970436084341829e-09,8.225e-06,9.973202798679692e-09,8.225e-06,9.970087943191505e-09,8.225e-06,9.968237379541281e-09,8.225e-06,9.971779490250536e-09,8.225e-06,9.972527016021626e-09,8.225e-06,9.970535090957589e-09,8.225e-06,9.972678454296591e-09,8.225e-06,9.971502107473686e-09,8.225e-06,9.971067479482146e-09,8.225e-06,9.971399638983348e-09,8.225e-06,9.971617098378582e-09,8.225e-06,9.973157165153895e-09,8.225e-06,9.973035294229982e-09,8.225e-06,9.968908039895737e-09,8.225e-06,9.970632955936275e-09,8.225e-06,9.970486220130413e-09,8.225e-06,9.972645238432789e-09,8.225e-06,9.969909528588671e-09,8.225e-06,9.971063824847568e-09,8.225e-06,9.970288600410838e-09,8.225e-06,9.971746637695019e-09,8.225e-06,9.97229205103789e-09,8.225e-06,9.969891391865265e-09,8.225e-06,9.971466086625466e-09,8.225e-06,9.970313846460594e-09,8.225e-06,9.97176799044647e-09,8.225e-06,9.969386175767951e-09,8.225e-06,9.970555759654665e-09,8.225e-06,9.972355705842872e-09,8.225e-06,9.971856972100156e-09,8.225e-06,9.970253335193866e-09,8.225e-06,9.970486805078135e-09,8.225e-06,9.970555618283222e-09,8.225e-06,9.974385496478116e-09,8.225e-06,9.972507301975725e-09,8.225e-06,9.972340139173384e-09,8.225e-06,9.970485711541898e-09,8.225e-06,9.97369819883124e-09
8.275e-06,1.001007527271171e-08,8.275e-06,1.000963029100986e-08,8.275e-06,1.001140988815472e-08,8.275e-06,1.001009118179228e-08,8.275e-06,1.001173763154235e-08,8.275e-06,1.000872337963128e-08,8.275e-06,1.001045938584594e-08,8.275e-06,1.000730724864778e-08,8.275e-06,1.000924085809669e-08,8.275e-06,1.001063433724794e-08,8.275e-06,1.000828139389809e-08,8.275e-06,1.0009084257046e-08,8.275e-06,1.001177326026919e-08,8.275e-06,1.000857674880009e-08,8.275e-06,1.000677179555321e-08,8.275e-06,1.001027665517929e-08,8.275e-06,1.001118536116262e-08,8.275e-06,1.000904746453885e-08,8.275e-06,1.001135037623081e-08,8.275e-06,1.001005177035657e-08,8.275e-06,1.000973006095807e-08,8.275e-06,1.001002379161492e-08,8.275e-06,1.001016339432973e-08,8.275e-06,1.001174684250608e-08,8.275e-06,1.001168945010238e-08,8.275e-06,1.000743487117003e-08,8.275e-06,1.000931415065398e-08,8.275e-06,1.000911532791894e-08,8.275e-06,1.001122021547723e-08,8.275e-06,1.000856630846343e-08,8.275e-06,1.000971496567023e-08,8.275e-06,1.000889563616122e-08,8.275e-06,1.00103111161709e-08,8.275e-06,1.001093836826511e-08,8.275e-06,1.000846059532387e-08,8.275e-06,1.001008975538933e-08,8.275e-06,1.000879373419898e-08,8.275e-06,1.001042834781872e-08,8.275e-06,1.000796040032095e-08,8.275e-06,1.000922135801861e-08,8.275e-06,1.001108574184968e-08,8.275e-06,1.001045285652123e-08,8.275e-06,1.000878197296033e-08,8.275e-06,1.000911209771532e-08,8.275e-06,1.000908649603185e-08,8.275e-06,1.001301059862173e-08,8.275e-06,1.001119690904583e-08,8.275e-06,1.001107208066156e-08,8.275e-06,1.000900933252635e-08,8.275e-06,1.001227035551533e-08
8.325000000000001e-06,1.004854559332684e-08,8.325000000000001e-06,1.004811295154806e-08,8.325000000000001e-06,1.004985535726181e-08,8.325000000000001e-06,1.004848849532076e-08,8.325000000000001e-06,1.005027849742867e-08,8.325000000000001e-06,1.004707305938736e-08,8.325000000000001e-06,1.004900147587036e-08,8.325000000000001e-06,1.004575077731902e-08,8.325000000000001e-06,1.004774725357339e-08,8.325000000000001e-06,1.004904763567285e-08,8.325000000000001e-06,1.004670695724171e-08,8.325000000000001e-06,1.004754554003188e-08,8.325000000000001e-06,1.005020046032113e-08,8.325000000000001e-06,1.004704611608124e-08,8.325000000000001e-06,1.004511359613315e-08,8.325000000000001e-06,1.004875975398847e-08,8.325000000000001e-06,1.004962785297474e-08,8.325000000000001e-06,1.004756405764022e-08,8.325000000000001e-06,1.004988734245733e-08,8.325000000000001e-06,1.004853103091365e-08,8.325000000000001e-06,1.004818473999934e-08,8.325000000000001e-06,1.004850931311354e-08,8.325000000000001e-06,1.004860439328488e-08,8.325000000000001e-06,1.005027250501795e-08,8.325000000000001e-06,1.005012044615478e-08,8.325000000000001e-06,1.004591822028159e-08,8.325000000000001e-06,1.004771627614294e-08,8.325000000000001e-06,1.004751409745797e-08,8.325000000000001e-06,1.004972163024176e-08,8.325000000000001e-06,1.004688938785475e-08,8.325000000000001e-06,1.004821406115874e-08,8.325000000000001e-06,1.004738110117083e-08,8.325000000000001e-06,1.004877904669648e-08,8.325000000000001e-06,1.004946579346616e-08,8.325000000000001e-06,1.004700824266271e-08,8.325000000000001e-06,1.004852238047476e-08,8.325000000000001e-06,1.004725779768835e-08,8.325000000000001e-06,1.004884865527069e-08,8.325000000000001e-06,1.004638604245269e-08,8.325000000000001e-06,1.004763178778678e-08,8.325000000000001e-06,1.004943193104632e-08,8.325000000000001e-06,1.004889711978954e-08,8.325000000000001e-06,1.004731179210915e-08,8.325000000000001e-06,1.0047513782265e-08,8.325000000000001e-06,1.004749324216023e-08,8.325000000000001e-06,1.005149807169046e-08,8.325000000000001e-06,1.00496660612704e-08,8.325000000000001e-06,1.004944876727674e-08,8.325000000000001e-06,1.004744114981381e-08,8.325000000000001e-06,1.005078046512082e-08
8.375e-06,1.008701619032588e-08,8.375e-06,1.008655022093673e-08,8.375e-06,1.008828111230403e-08,8.375e-06,1.008689269479252e-08,8.375e-06,1.008878953667763e-08,8.375e-06,1.008545406366078e-08,8.375e-06,1.008749744512555e-08,8.375e-06,1.008415646109727e-08,8.375e-06,1.008621927133121e-08,8.375e-06,1.008746434610173e-08,8.375e-06,1.008509598365479e-08,8.375e-06,1.008601223201556e-08,8.375e-06,1.008861533160204e-08,8.375e-06,1.008550134567312e-08,8.375e-06,1.008347303816302e-08,8.375e-06,1.008717647539035e-08,8.375e-06,1.00880556975011e-08,8.375e-06,1.008606009433923e-08,8.375e-06,1.008841536745056e-08,8.375e-06,1.008699108856354e-08,8.375e-06,1.008663458484919e-08,8.375e-06,1.008697708789641e-08,8.375e-06,1.008705646263812e-08,8.375e-06,1.008876128467413e-08,8.375e-06,1.008858833146994e-08,8.375e-06,1.008432760926764e-08,8.375e-06,1.008615277504524e-08,8.375e-06,1.008597019664975e-08,8.375e-06,1.008819957269954e-08,8.375e-06,1.008523930870744e-08,8.375e-06,1.008668163361527e-08,8.375e-06,1.008581425935173e-08,8.375e-06,1.008723909239469e-08,8.375e-06,1.008795576885029e-08,8.375e-06,1.008548995610694e-08,8.375e-06,1.008695138149995e-08,8.375e-06,1.008572949793744e-08,8.375e-06,1.008731949511468e-08,8.375e-06,1.008483726038301e-08,8.375e-06,1.00860959212368e-08,8.375e-06,1.008782158186368e-08,8.375e-06,1.008733835614829e-08,8.375e-06,1.008577578946304e-08,8.375e-06,1.00859335980726e-08,8.375e-06,1.008590079688279e-08,8.375e-06,1.008998118312469e-08,8.375e-06,1.008812448883014e-08,8.375e-06,1.008784439809504e-08,8.375e-06,1.008586943171593e-08,8.375e-06,1.00892759608496e-08
8.425e-06,1.01256085385488e-08,8.425e-06,1.012528980571673e-08,8.425e-06,1.012703105938387e-08,8.425e-06,1.012523686739672e-08,8.425e-06,1.012711553168085e-08,8.425e-06,1.012393569015087e-08,8.425e-06,1.01264509643357e-08,8.425e-06,1.012274676997686e-08,8.425e-06,1.012484112706027e-08,8.425e-06,1.012604593821254e-08,8.425e-06,1.012357798067472e-08,8.425e-06,1.012472243400384e-08,8.425e-06,1.012723404047214e-08,8.425e-06,1.012424466169034e-08,8.425e-06,1.012216182665097e-08,8.425e-06,1.012578218064383e-08,8.425e-06,1.012657498357041e-08,8.425e-06,1.012442064933221e-08,8.425e-06,1.012681940328532e-08,8.425e-06,1.012550075025285e-08,8.425e-06,1.012501521847533e-08,8.425e-06,1.012561197649353e-08,8.425e-06,1.012567442854259e-08,8.425e-06,1.012735036012531e-08,8.425e-06,1.012722151396704e-08,8.425e-06,1.01229045211584e-08,8.425e-06,1.01246432187451e-08,8.425e-06,1.012467717746005e-08,8.425e-06,1.012688714509522e-08,8.425e-06,1.012394744039681e-08,8.425e-06,1.01250143878528e-08,8.425e-06,1.012417746095552e-08,8.425e-06,1.012585779236012e-08,8.425e-06,1.01265509842247e-08,8.425e-06,1.012405141864084e-08,8.425e-06,1.012525099437581e-08,8.425e-06,1.012436343781042e-08,8.425e-06,1.01258261666861e-08,8.425e-06,1.012343484230143e-08,8.425e-06,1.012464209221765e-08,8.425e-06,1.012649153937425e-08,8.425e-06,1.012638807589054e-08,8.425e-06,1.012440936050594e-08,8.425e-06,1.012446192551917e-08,8.425e-06,1.012463246166817e-08,8.425e-06,1.012892980096922e-08,8.425e-06,1.012684870515998e-08,8.425e-06,1.012625348976588e-08,8.425e-06,1.012471477212154e-08,8.425e-06,1.012781437235363e-08
8.475000000000001e-06,1.016417768317941e-08,8.475000000000001e-06,1.016396164659332e-08,8.475000000000001e-06,1.016571343393402e-08,8.475000000000001e-06,1.016360505422593e-08,8.475000000000001e-06,1.016553394605814e-08,8.475000000000001e-06,1.016236033558777e-08,8.475000000000001e-06,1.016528247718121e-08,8.475000000000001e-06,1.016130124779143e-08,8.475000000000001e-06,1.016341475356567e-08,8.475000000000001e-06,1.016453341456834e-08,8.475000000000001e-06,1.016200727901177e-08,8.475000000000001e-06,1.016329309481223e-08,8.475000000000001e-06,1.016583640694715e-08,8.475000000000001e-06,1.016289350156638e-08,8.475000000000001e-06,1.016071167329212e-08,8.475000000000001e-06,1.016426790344378e-08,8.475000000000001e-06,1.016510952227055e-08,8.475000000000001e-06,1.016273992220573e-08,8.475000000000001e-06,1.016529397932322e-08,8.475000000000001e-06,1.016397991094208e-08,8.475000000000001e-06,1.016338307503544e-08,8.475000000000001e-06,1.016423841862762e-08,8.475000000000001e-06,1.016425618768018e-08,8.475000000000001e-06,1.016595968170037e-08,8.475000000000001e-06,1.01658680920021e-08,8.475000000000001e-06,1.016141295520118e-08,8.475000000000001e-06,1.016314098883938e-08,8.475000000000001e-06,1.016336100392718e-08,8.475000000000001e-06,1.016548436128956e-08,8.475000000000001e-06,1.01625823188266e-08,8.475000000000001e-06,1.01634346090635e-08,8.475000000000001e-06,1.0162493200856e-08,8.475000000000001e-06,1.016445898069697e-08,8.475000000000001e-06,1.016507147500351e-08,8.475000000000001e-06,1.016249535258064e-08,8.475000000000001e-06,1.016354832166149e-08,8.475000000000001e-06,1.016296629800665e-08,8.475000000000001e-06,1.016436332085916e-08,8.475000000000001e-06,1.016198701521689e-08,8.475000000000001e-06,1.016320374386517e-08,8.475000000000001e-06,1.016513486803623e-08,8.475000000000001e-06,1.016529655676677e-08,8.475000000000001e-06,1.01629104903441e-08,8.475000000000001e-06,1.016290731394331e-08,8.475000000000001e-06,1.016329584271887e-08,8.475000000000001e-06,1.016772552963193e-08,8.475000000000001e-06,1.016546530771105e-08,8.475000000000001e-06,1.016465953730629e-08,8.475000000000001e-06,1.016338860501513e-08,8.475000000000001e-06,1.016629109508755e-08
8.525000000000001e-06,1.02029864244638e-08,8.525000000000001e-06,1.020277616736391e-08,8.525000000000001e-06,1.02045876950638e-08,8.525000000000001e-06,1.020241659462719e-08,8.525000000000001e-06,1.020443352553096e-08,8.525000000000001e-06,1.020106972150207e-08,8.525000000000001e-06,1.020424819598001e-08,8.525000000000001e-06,1.020005713760328e-08,8.525000000000001e-06,1.02022492858386e-08,8.525000000000001e-06,1.020331450112069e-08,8.525000000000001e-06,1.020076174122777e-08,8.525000000000001e-06,1.020212832650143e-08,8.525000000000001e-06,1.020468206522671e-08,8.525000000000001e-06,1.020178356456295e-08,8.525000000000001e-06,1.019938928368824e-08,8.525000000000001e-06,1.020309521763885e-08,8.525000000000001e-06,1.020390642083387e-08,8.525000000000001e-06,1.020161281623253e-08,8.525000000000001e-06,1.020417184838374e-08,8.525000000000001e-06,1.020279282098313e-08,8.525000000000001e-06,1.020219492814595e-08,8.525000000000001e-06,1.020306758051473e-08,8.525000000000001e-06,1.020304694893562e-08,8.525000000000001e-06,1.020490573913148e-08,8.525000000000001e-06,1.020464999998176e-08,8.525000000000001e-06,1.020021001146128e-08,8.525000000000001e-06,1.020187725217824e-08,8.525000000000001e-06,1.02020856846717e-08,8.525000000000001e-06,1.020434861484821e-08,8.525000000000001e-06,1.02012425360647e-08,8.525000000000001e-06,1.020231987555079e-08,8.525000000000001e-06,1.020133303085044e-08,8.525000000000001e-06,1.02032654880776e-08,8.525000000000001e-06,1.020396155753281e-08,8.525000000000001e-06,1.02014611484884e-08,8.525000000000001e-06,1.020234370628985e-08,8.525000000000001e-06,1.020176718403664e-08,8.525000000000001e-06,1.020312932734298e-08,8.525000000000001e-06,1.020081875343474e-08,8.525000000000001e-06,1.020194565776014e-08,8.525000000000001e-06,1.020388497308373e-08,8.525000000000001e-06,1.020409434162125e-08,8.525000000000001e-06,1.020178579437352e-08,8.525000000000001e-06,1.02017370908637e-08,8.525000000000001e-06,1.020203544149314e-08,8.525000000000001e-06,1.020660930069323e-08,8.525000000000001e-06,1.020430972139786e-08,8.525000000000001e-06,1.020339891161922e-08,8.525000000000001e-06,1.020225508647633e-08,8.525000000000001e-06,1.020518185716799e-08
8.575e-06,1.024152368376975e-08,8.575e-06,1.024135904232835e-08,8.575e-06,1.02430439248662e-08,8.575e-06,1.024089326588809e-08,8.575e-06,1.024365243202825e-08,8.575e-06,1.02395923160337e-08,8.575e-06,1.024278615926794e-08,8.575e-06,1.023857663912381e-08,8.575e-06,1.02407943260471e-08,8.575e-06,1.024188287267375e-08,8.575e-06,1.023922726143574e-08,8.575e-06,1.02407281435099e-08,8.575e-06,1.024375367905447e-08,8.575e-06,1.024032263125089e-08,8.575e-06,1.023791667535088e-08,8.575e-06,1.024165984290154e-08,8.575e-06,1.024242101767137e-08,8.575e-06,1.024024166707937e-08,8.575e-06,1.024275684659282e-08,8.575e-06,1.024131447555295e-08,8.575e-06,1.024078131430818e-08,8.575e-06,1.024161255074195e-08,8.575e-06,1.024153906204859e-08,8.575e-06,1.024407175748233e-08,8.575e-06,1.024316669618026e-08,8.575e-06,1.023871727768922e-08,8.575e-06,1.024039834825801e-08,8.575e-06,1.024064175400297e-08,8.575e-06,1.024355385400147e-08,8.575e-06,1.023968726347371e-08,8.575e-06,1.02408554048636e-08,8.575e-06,1.023992704146816e-08,8.575e-06,1.024179655895648e-08,8.575e-06,1.024259009723446e-08,8.575e-06,1.024007452767501e-08,8.575e-06,1.024091680205637e-08,8.575e-06,1.024032726963289e-08,8.575e-06,1.02416721165614e-08,8.575e-06,1.023933619760671e-08,8.575e-06,1.024048320967994e-08,8.575e-06,1.024291212110655e-08,8.575e-06,1.024259499720939e-08,8.575e-06,1.024039598464511e-08,8.575e-06,1.024027941476887e-08,8.575e-06,1.024053208760447e-08,8.575e-06,1.024575631485438e-08,8.575e-06,1.024290091899372e-08,8.575e-06,1.024255154574478e-08,8.575e-06,1.024083880596678e-08,8.575e-06,1.024438946742241e-08
8.625e-06,1.028015335834542e-08,8.625e-06,1.027999419437463e-08,8.625e-06,1.028172057037582e-08,8.625e-06,1.027982061013086e-08,8.625e-06,1.028226728735402e-08,8.625e-06,1.027831454646258e-08,8.625e-06,1.028134246875433e-08,8.625e-06,1.027721731073213e-08,8.625e-06,1.027937250259486e-08,8.625e-06,1.028057417161038e-08,8.625e-06,1.027813097586797e-08,8.625e-06,1.027953607306056e-08,8.625e-06,1.028219345440241e-08,8.625e-06,1.027878800665089e-08,8.625e-06,1.027658573286746e-08,8.625e-06,1.028030781801874e-08,8.625e-06,1.028120747248618e-08,8.625e-06,1.027888059293219e-08,8.625e-06,1.028151176389301e-08,8.625e-06,1.027990254016081e-08,8.625e-06,1.027960290993949e-08,8.625e-06,1.028024667263592e-08,8.625e-06,1.028023557990225e-08,8.625e-06,1.028248572473841e-08,8.625e-06,1.028187098954605e-08,8.625e-06,1.027737105174236e-08,8.625e-06,1.027917041713541e-08,8.625e-06,1.027929632762084e-08,8.625e-06,1.028195663374775e-08,8.625e-06,1.027845735070671e-08,8.625e-06,1.027956050140346e-08,8.625e-06,1.027871104343835e-08,8.625e-06,1.028048453216882e-08,8.625e-06,1.028132514889792e-08,8.625e-06,1.027877476350406e-08,8.625e-06,1.027960885719705e-08,8.625e-06,1.027882249121448e-08,8.625e-06,1.028031825992304e-08,8.625e-06,1.027803174518481e-08,8.625e-06,1.027923483534989e-08,8.625e-06,1.028149128756835e-08,8.625e-06,1.02812149788584e-08,8.625e-06,1.027902034792547e-08,8.625e-06,1.027895673697667e-08,8.625e-06,1.027910865156774e-08,8.625e-06,1.028422531203447e-08,8.625e-06,1.028173987872112e-08,8.625e-06,1.028125586531918e-08,8.625e-06,1.027934776714449e-08,8.625e-06,1.028285922802427e-08
8.675000000000001e-06,1.031881303178929e-08,8.675000000000001e-06,1.031863245980038e-08,8.675000000000001e-06,1.032046125920069e-08,8.675000000000001e-06,1.031868344971078e-08,8.675000000000001e-06,1.032065234034098e-08,8.675000000000001e-06,1.031706238069217e-08,8.675000000000001e-06,1.031998869371975e-08,8.675000000000001e-06,1.031588206051328e-08,8.675000000000001e-06,1.031797635630509e-08,8.675000000000001e-06,1.031925127291503e-08,8.675000000000001e-06,1.031693811874839e-08,8.675000000000001e-06,1.031831866979862e-08,8.675000000000001e-06,1.032048780133764e-08,8.675000000000001e-06,1.031735112144523e-08,8.675000000000001e-06,1.031527752104541e-08,8.675000000000001e-06,1.031894576560912e-08,8.675000000000001e-06,1.031998005195276e-08,8.675000000000001e-06,1.031756098800009e-08,8.675000000000001e-06,1.032028000699261e-08,8.675000000000001e-06,1.031851226184674e-08,8.675000000000001e-06,1.031842124401058e-08,8.675000000000001e-06,1.031893255158953e-08,8.675000000000001e-06,1.031894192036584e-08,8.675000000000001e-06,1.032077796363316e-08,8.675000000000001e-06,1.032064244476926e-08,8.675000000000001e-06,1.031599681587693e-08,8.675000000000001e-06,1.031794869195787e-08,8.675000000000001e-06,1.031801750334884e-08,8.675000000000001e-06,1.032020209049903e-08,8.675000000000001e-06,1.031720452685353e-08,8.675000000000001e-06,1.031831527897928e-08,8.675000000000001e-06,1.031745781307338e-08,8.675000000000001e-06,1.031918978547478e-08,8.675000000000001e-06,1.032006263132102e-08,8.675000000000001e-06,1.031750728354625e-08,8.675000000000001e-06,1.031831697505063e-08,8.675000000000001e-06,1.031741789380049e-08,8.675000000000001e-06,1.031901638104421e-08,8.675000000000001e-06,1.031677725349139e-08,8.675000000000001e-06,1.031801867931029e-08,8.675000000000001e-06,1.031986247006085e-08,8.675000000000001e-06,1.031988889018592e-08,8.675000000000001e-06,1.031764839685151e-08,8.675000000000001e-06,1.031768363675983e-08,8.675000000000001e-06,1.031772997510654e-08,8.675000000000001e-06,1.032255576111101e-08,8.675000000000001e-06,1.032056571739755e-08,8.675000000000001e-06,1.031970766315508e-08,8.675000000000001e-06,1.031793880369164e-08,8.675000000000001e-06,1.032068462944638e-08
