"P_inst (d0=0,d1=0,d2=0,d3=0,d4=0) X","P_inst (d0=0,d1=0,d2=0,d3=0,d4=0) Y","P_inst (d0=0,d1=0,d2=0,d3=0,d4=1) X","P_inst (d0=0,d1=0,d2=0,d3=0,d4=1) Y","P_inst (d0=0,d1=0,d2=0,d3=1,d4=0) X","P_inst (d0=0,d1=0,d2=0,d3=1,d4=0) Y","P_inst (d0=0,d1=0,d2=0,d3=1,d4=1) X","P_inst (d0=0,d1=0,d2=0,d3=1,d4=1) Y","P_inst (d0=0,d1=0,d2=1,d3=0,d4=0) X","P_inst (d0=0,d1=0,d2=1,d3=0,d4=0) Y","P_inst (d0=0,d1=0,d2=1,d3=0,d4=1) X","P_inst (d0=0,d1=0,d2=1,d3=0,d4=1) Y","P_inst (d0=0,d1=0,d2=1,d3=1,d4=0) X","P_inst (d0=0,d1=0,d2=1,d3=1,d4=0) Y","P_inst (d0=0,d1=0,d2=1,d3=1,d4=1) X","P_inst (d0=0,d1=0,d2=1,d3=1,d4=1) Y","P_inst (d0=0,d1=1,d2=0,d3=0,d4=0) X","P_inst (d0=0,d1=1,d2=0,d3=0,d4=0) Y","P_inst (d0=0,d1=1,d2=0,d3=0,d4=1) X","P_inst (d0=0,d1=1,d2=0,d3=0,d4=1) Y","P_inst (d0=0,d1=1,d2=0,d3=1,d4=0) X","P_inst (d0=0,d1=1,d2=0,d3=1,d4=0) Y","P_inst (d0=0,d1=1,d2=0,d3=1,d4=1) X","P_inst (d0=0,d1=1,d2=0,d3=1,d4=1) Y","P_inst (d0=0,d1=1,d2=1,d3=0,d4=0) X","P_inst (d0=0,d1=1,d2=1,d3=0,d4=0) Y","P_inst (d0=0,d1=1,d2=1,d3=0,d4=1) X","P_inst (d0=0,d1=1,d2=1,d3=0,d4=1) Y","P_inst (d0=0,d1=1,d2=1,d3=1,d4=0) X","P_inst (d0=0,d1=1,d2=1,d3=1,d4=0) Y","P_inst (d0=0,d1=1,d2=1,d3=1,d4=1) X","P_inst (d0=0,d1=1,d2=1,d3=1,d4=1) Y","P_inst (d0=1,d1=0,d2=0,d3=0,d4=0) X","P_inst (d0=1,d1=0,d2=0,d3=0,d4=0) Y","P_inst (d0=1,d1=0,d2=0,d3=0,d4=1) X","P_inst (d0=1,d1=0,d2=0,d3=0,d4=1) Y","P_inst (d0=1,d1=0,d2=0,d3=1,d4=0) X","P_inst (d0=1,d1=0,d2=0,d3=1,d4=0) Y","P_inst (d0=1,d1=0,d2=0,d3=1,d4=1) X","P_inst (d0=1,d1=0,d2=0,d3=1,d4=1) Y","P_inst (d0=1,d1=0,d2=1,d3=0,d4=0) X","P_inst (d0=1,d1=0,d2=1,d3=0,d4=0) Y","P_inst (d0=1,d1=0,d2=1,d3=0,d4=1) X","P_inst (d0=1,d1=0,d2=1,d3=0,d4=1) Y","P_inst (d0=1,d1=0,d2=1,d3=1,d4=0) X","P_inst (d0=1,d1=0,d2=1,d3=1,d4=0) Y","P_inst (d0=1,d1=0,d2=1,d3=1,d4=1) X","P_inst (d0=1,d1=0,d2=1,d3=1,d4=1) Y","P_inst (d0=1,d1=1,d2=0,d3=0,d4=0) X","P_inst (d0=1,d1=1,d2=0,d3=0,d4=0) Y","P_inst (d0=1,d1=1,d2=0,d3=0,d4=1) X","P_inst (d0=1,d1=1,d2=0,d3=0,d4=1) Y","P_inst (d0=1,d1=1,d2=0,d3=1,d4=0) X","P_inst (d0=1,d1=1,d2=0,d3=1,d4=0) Y","P_inst (d0=1,d1=1,d2=0,d3=1,d4=1) X","P_inst (d0=1,d1=1,d2=0,d3=1,d4=1) Y","P_inst (d0=1,d1=1,d2=1,d3=0,d4=0) X","P_inst (d0=1,d1=1,d2=1,d3=0,d4=0) Y","P_inst (d0=1,d1=1,d2=1,d3=0,d4=1) X","P_inst (d0=1,d1=1,d2=1,d3=0,d4=1) Y","P_inst (d0=1,d1=1,d2=1,d3=1,d4=0) X","P_inst (d0=1,d1=1,d2=1,d3=1,d4=0) Y","P_inst (d0=1,d1=1,d2=1,d3=1,d4=1) X","P_inst (d0=1,d1=1,d2=1,d3=1,d4=1) Y"
1.403629433159438e-07,-7.365516196515187e-05,1.201199012030309e-07,-2.885830639812089e-05,1.201160849372348e-07,-2.68389596324033e-05,1.201022240683937e-07,-2.01473121526048e-05,1.201067265356102e-07,-2.244725115626861e-05,1.152855326775222e-07,-1.468600010087059e-08,1.201204324634107e-07,-2.901198264121884e-05,1.201105983727321e-07,-2.434793234076918e-05,1.201383678177475e-07,-1.189440664182995e-05,1.172578846513402e-07,-2.584040506811941e-08,1.201162358833294e-07,-2.689883634636259e-05,1.166111601382788e-07,-2.324241647436027e-09,1.201198899124055e-07,-2.879025162571301e-05,1.20025e-07,9.979478040390022e-06,1.201461293887902e-07,8.51703278461688e-07,1.20152825969285e-07,2.172145671945516e-06,1.201459100212608e-07,1.347152407183657e-06,1.201122513747009e-07,-2.517746596250051e-05,1.201201618218767e-07,-2.891590284689833e-05,1.201022180467525e-07,-2.014219938647123e-05,1.2e-07,9.445411101783901e-10,1.2e-07,-1.035858605323042e-08,1.201460515050307e-07,8.910775429737312e-07,1.201385356016582e-07,-1.139240331911723e-05,1.201e-07,-1.88329920337227e-05,1.2e-07,-2.06651759380775e-08,1.201075013448754e-07,-2.276358233196468e-05,1.20083459709892e-07,-2.565943245718269e-06,1.201123270828338e-07,-2.516256733857488e-05,1.201106999580548e-07,-2.440091827750719e-05,1.202040489321613e-07,-4.185191568114723e-08,1.403629433159815e-07,-7.365519031203867e-05
1.403676402442044e-07,-7.27946251790334e-05,1.20124220430774e-07,-3.098757881362608e-05,1.20120071193306e-07,-2.88753887109793e-05,1.20106672205181e-07,-2.243152770609251e-05,1.201107384310908e-07,-2.440566006803856e-05,1.176427663387611e-07,-1.08335849391322e-08,1.201250679174696e-07,-3.128979965858182e-05,1.201142421963586e-07,-2.603918996543908e-05,1.201414446616924e-07,-2.690837457887881e-06,1.2e-07,-2.99351654415646e-08,1.201202523007834e-07,-2.89536773671901e-05,1.2e-07,-1.251925042304781e-09,1.201242028872602e-07,-3.091911305699896e-05,1.20056684388739e-07,9.187401729476908e-06,1.201496206678022e-07,2.812477544480877e-06,1.201574709121281e-07,2.627289221658773e-06,1.201493184168354e-07,2.402005581784942e-06,1.201159101383155e-07,-2.680798854679997e-05,1.201246307983413e-07,-3.111972412925802e-05,1.201066541402573e-07,-2.242111600600691e-05,1.20025e-07,9.988777303691731e-06,1.20025e-07,9.976885465197406e-06,1.201495515723014e-07,2.636405652313181e-06,1.201417356092151e-07,-2.465462463883755e-06,1.201022284766644e-07,-2.014031215140484e-05,1.20025e-07,9.967236994046986e-06,1.20112553998558e-07,-2.524176840581403e-05,1.200923206340454e-07,-1.193556312976625e-05,1.201160091853716e-07,-2.680590057959568e-05,1.201143608929875e-07,-2.610094449243212e-05,1.202112155386837e-07,3.168825932494019e-07,1.403676402442618e-07,-7.279465561132559e-05
1.403726310320569e-07,-7.155645309427799e-05,1.201298715620972e-07,-3.268590730417096e-05,1.201244869906616e-07,-3.10542358519975e-05,1.201106792039161e-07,-2.438984126577197e-05,1.201144066265683e-07,-2.610971115627001e-05,1.2e-07,-1.468575281760621e-08,1.201304022598299e-07,-3.238467604576799e-05,1.201182064626095e-07,-2.796061436879618e-05,1.201446854299185e-07,1.917478598141244e-07,1.20025e-07,9.958622737409096e-06,1.201247756101053e-07,-3.118235621100185e-05,1.20025e-07,9.98532857409239e-06,1.201298632977725e-07,-3.263037454184328e-05,1.200664852488339e-07,7.299174550800734e-06,1.201533971354711e-07,2.010111253316958e-06,1.201667607978144e-07,2.432045074631706e-06,1.201529065138646e-07,1.969742258352461e-06,1.201198623014209e-07,-2.882250437136899e-05,1.201301004615653e-07,-3.255183050958282e-05,1.201106593095666e-07,-2.437937422316284e-05,1.200568977494137e-07,9.1648291281083e-06,1.200567490199121e-07,9.177918571720226e-06,1.201532934524561e-07,2.081552577626695e-06,1.201460052885438e-07,1.421453881621266e-06,1.201066854299933e-07,-2.242771822091732e-05,1.200568736471597e-07,9.154954332383163e-06,1.201163108916495e-07,-2.692251104111186e-05,1.200961603170227e-07,-1.551966054663453e-05,1.201199805572425e-07,-2.883327413439833e-05,1.20118346086502e-07,-2.803164571536607e-05,1.202175814387049e-07,1.454139489417099e-07,1.403726310321271e-07,-7.155648527381262e-05
1.403784662958935e-07,-7.714267233654268e-05,1.201343740011859e-07,-2.489591931477628e-05,1.201300131128192e-07,-3.258517628688882e-05,1.201143364044657e-07,-2.608800159076021e-05,1.201184001718447e-07,-2.804504075535968e-05,1.20025e-07,9.9730144406226e-06,1.201351240651928e-07,-2.235222530948258e-05,1.201219805422785e-07,-2.9840936509834e-05,1.201480835132791e-07,2.389423245026786e-06,1.200569370219123e-07,9.139614137961414e-06,1.201301949072684e-07,-3.250925218810677e-05,1.200564206405534e-07,9.212892067038998e-06,1.201343615709814e-07,-2.487755759603959e-05,1.200763592374611e-07,2.907592764358478e-06,1.201595296549812e-07,3.111406400699641e-06,1.201824521536279e-07,2.860849846628647e-06,1.201574025731534e-07,2.846872117470138e-06,1.201241599909174e-07,-3.094158016309415e-05,1.201347050234215e-07,-2.378613604457055e-05,1.201143130465535e-07,-2.607580265119203e-05,1.200668053370257e-07,7.232007058701112e-06,1.200665821122761e-07,7.268557488272248e-06,1.201592778385786e-07,2.929075986697362e-06,1.201493897123559e-07,2.2183158486446e-06,1.201106937035913e-07,-2.438612410383072e-05,1.200667690987703e-07,7.204200188897915e-06,1.201203425426731e-07,-2.898667962913686e-05,1.201e-07,-1.883578241849951e-05,1.201243443745955e-07,-3.098712483822097e-05,1.20122186489405e-07,-2.995143132201201e-05,1.202303132387473e-07,2.254209377001057e-07,1.403784662959816e-07,-7.71427057327884e-05
1.403853932763963e-07,-7.739444190331103e-05,1.201386092309802e-07,-1.104163760216761e-05,1.201345809606666e-07,-2.418852660991604e-05,1.201183171938158e-07,-2.801672678188121e-05,1.201222670093732e-07,-2.998140097922419e-05,1.200568129085975e-07,9.167216850213403e-06,1.201391414177904e-07,-9.636707551505423e-06,1.201238675821131e-07,-3.095624739412918e-05,1.20151485264227e-07,1.872652097987908e-06,1.200668642770393e-07,7.16750204298178e-06,1.201348373939924e-07,-2.334645159075717e-05,1.20066090663067e-07,7.432297641278933e-06,1.201386013491997e-07,-1.100615005679898e-05,1.20083784052248e-07,-2.894947329001379e-06,1.201681894567363e-07,2.285491274135119e-06,1.202e-07,2.558758558052151e-06,1.201663946917311e-07,2.207296826885945e-06,1.201298437835874e-07,-3.267652344075948e-05,1.201388330470574e-07,-1.041516166807676e-05,1.201182896773895e-07,-2.800269434258467e-05,1.200765678677168e-07,2.764557522057042e-06,1.200764218111824e-07,2.865126860907918e-06,1.201677381029617e-07,2.355794629412265e-06,1.201529404959803e-07,2.159356492583926e-06,1.201143535030622e-07,-2.608565190462682e-05,1.200765439515077e-07,2.777167967876078e-06,1.201249213508151e-07,-3.124005381625982e-05,1.201022061176199e-07,-2.013263335105661e-05,1.201299337543147e-07,-3.261092150602179e-05,1.201241066908565e-07,-3.10868929028886e-05,1.20249876503827e-07,1.785164106939321e-07,1.403853932765048e-07,-7.739447496721966e-05
1.403936270298295e-07,-8.024131822874618e-05,1.201418743142768e-07,-2.446382073698598e-06,1.201387467248466e-07,-1.0633204168576e-05,1.201221436486693e-07,-2.992821961245469e-05,1.201242004281374e-07,-3.112531953921745e-05,1.200666779288668e-07,7.236739784537837e-06,1.201425497965352e-07,-7.465960235013348e-07,1.201276416617821e-07,-3.241581483274314e-05,1.201559933236285e-07,2.824387667608164e-06,1.200766067940469e-07,2.728202089125063e-06,1.201389278677807e-07,-1.017702342955703e-05,1.200761093690436e-07,3.049247873250381e-06,1.201418640066861e-07,-2.41846193192548e-06,1.200926199425053e-07,-1.224511863901242e-05,1.201855090602463e-07,3.294411912784781e-06,1.202040369373108e-07,-2.518815741790773e-07,1.201814193666811e-07,3.079212094095753e-06,1.201343318971616e-07,-2.500868440039881e-05,1.201421599201611e-07,-1.6674377699292e-06,1.201221029578824e-07,-2.99063588710217e-05,1.200840039615669e-07,-3.070512593309647e-06,1.200838499503448e-07,-2.959936418024328e-06,1.201846586317279e-07,3.115265290470336e-06,1.201576347127839e-07,2.648127953289463e-06,1.201183373609595e-07,-2.801648372480084e-05,1.200839787211152e-07,-3.09170257360981e-06,1.201302957211535e-07,-3.245470386195642e-05,1.201066183528597e-07,-2.240087377216447e-05,1.201344661734959e-07,-2.455258918758644e-05,1.201279470937596e-07,-3.248539900945039e-05,1.202826530841856e-07,2.076786772384382e-07,1.403936270299627e-07,-8.024134880343049e-05
1.404e-07,-7.611211720300044e-05,1.201463076750809e-07,1.703391056523751e-06,1.201420504959815e-07,-1.939215816218278e-06,1.20124056876096e-07,-3.105948321802005e-05,1.201280672656659e-07,-3.249645273381421e-05,1.200764841792786e-07,2.8213356288908e-06,1.201459800864619e-07,9.46732353964879e-07,1.201316895584036e-07,-3.096206074056107e-05,1.20162675855965e-07,2.159203841412244e-06,1.20084045049447e-07,-3.163156380521412e-06,1.20142279762752e-07,-1.377359450836246e-06,1.200835214277811e-07,-2.623910783301413e-06,1.201462880546041e-07,1.756972698497995e-06,1.200963099712527e-07,-1.567899804692007e-05,1.202e-07,2.400653087840196e-06,1.20211338465833e-07,1.081950208312039e-07,1.202e-07,2.33792173868572e-06,1.201385825366347e-07,-1.109455222682434e-05,1.201468719203772e-07,1.765553557605953e-06,1.201240095981288e-07,-3.103363596668392e-05,1.200928236046177e-07,-1.246948103226142e-05,1.200926809006253e-07,-1.231356333000055e-05,1.202e-07,2.475430697479517e-06,1.201670231463912e-07,2.417101330277055e-06,1.201221735508746e-07,-2.993440579840078e-05,1.200928001656611e-07,-1.245143066880901e-05,1.201349773091829e-07,-2.286879463711709e-05,1.201106196044939e-07,-2.435878463547772e-05,1.201386693537927e-07,-1.083052550017339e-05,1.201320949977961e-07,-3.039504199829982e-05,1.203458236896614e-07,1.872137774553235e-07,1.404e-07,-7.611214470255799e-05
1.404034263519286e-07,-6.659173811357094e-05,1.201498758401564e-07,2.020703805368569e-06,1.201466499563263e-07,1.761447168641612e-06,1.201278833309495e-07,-3.247200821630216e-05,1.201322554848875e-07,-3.013623346169088e-05,1.200839156816392e-07,-3.026133808183806e-06,1.201494900987205e-07,2.643474495814634e-06,1.201348043851914e-07,-2.322171007950522e-05,1.201760409206381e-07,3.059907442491691e-06,1.200928616703343e-07,-1.25256054512333e-05,1.201471260014076e-07,1.775244349770164e-06,1.200923774997843e-07,-1.199769163617629e-05,1.201498578286811e-07,2.06504780685404e-06,1.201e-07,-1.882786906519626e-05,1.202041352767007e-07,-1.175911005101508e-07,1.202180450417266e-07,-6.928426674992822e-08,1.202041710416507e-07,-2.456130000094592e-07,1.201418394811488e-07,-2.521297216266386e-06,1.201504025023319e-07,2.301471842731475e-06,1.201278228786217e-07,-3.245881214617946e-05,1.200964118023088e-07,-1.573329443338532e-05,1.200963404503127e-07,-1.570871484583473e-05,1.202042083208037e-07,-1.651357039277734e-07,1.201830416003056e-07,2.87983207390094e-06,1.201240916458322e-07,-3.106923319073159e-05,1.200964000828305e-07,-1.577060610228917e-05,1.201390307675217e-07,-9.918141985794157e-06,1.20114266765521e-07,-2.605183077893655e-05,1.201419517853016e-07,-2.190308652740012e-06,1.201352834730568e-07,-2.176933362549953e-05,1.204580830033984e-07,2.027677411338216e-07,1.404034263519414e-07,-6.659176368870398e-05
1.404078300594429e-07,-6.325142711558577e-05,1.201535754048677e-07,2.333790354471085e-06,1.201501926796924e-07,2.218205575012199e-06,1.201320100643342e-07,-3.052075090334472e-05,1.201368516173386e-07,-1.627745947484863e-05,1.200927417539725e-07,-1.238298199332001e-05,1.201532241620879e-07,1.868578820065948e-06,1.20138152465835e-07,-1.262285119929966e-05,1.202e-07,2.339172947031642e-06,1.200964308351672e-07,-1.580560204329811e-05,1.201506468976117e-07,2.384273517557727e-06,1.200961887498922e-07,-1.554584078060265e-05,1.201535515603127e-07,2.391998743100934e-06,1.201022362275831e-07,-2.015865681425371e-05,1.202114460417165e-07,2.365623769854177e-07,1.202314581935137e-07,1.94438401456478e-08,1.202116690702185e-07,1.068787335013841e-07,1.201462415602266e-07,1.718599322795793e-06,1.201542597324254e-07,2.252367086524862e-06,1.201319296821254e-07,-3.063639953159362e-05,1.201e-07,-1.883559954396106e-05,1.201e-07,-1.883170584170705e-05,1.202116441088946e-07,1.852519892625898e-07,1.202e-07,2.541142080872375e-06,1.201279278357473e-07,-3.247288046057747e-05,1.201e-07,-1.884323522261239e-05,1.201424097795288e-07,-1.070249500579729e-06,1.201182352779487e-07,-2.797516000855828e-05,1.20146456288407e-07,1.759308989765326e-06,1.201386051139641e-07,-1.110331943415175e-05,1.206678576883231e-07,1.88969988230981e-07,1.404078300594319e-07,-6.325145020325089e-05
1.404118968848665e-07,-6.156555333210912e-05,1.201585882779333e-07,2.424389604657218e-06,1.201539898086895e-07,2.297788250803308e-06,1.201351831070254e-07,-2.207924519612662e-05,1.20140069225757e-07,-7.54915028195754e-06,1.200963708769863e-07,-1.573940635119715e-05,1.201586916857784e-07,3.070797352624416e-06,1.201411952624633e-07,-3.229786379307147e-06,1.202050547474781e-07,-2.127875576696781e-07,1.201e-07,-1.885236770365704e-05,1.201545702543158e-07,2.215705905065898e-06,1.201e-07,-1.883755533228159e-05,1.201585522985105e-07,2.468875446432076e-06,1.201067086827493e-07,-2.245338594692589e-05,1.202180032629609e-07,6.468615905002428e-08,1.202504421893762e-07,-3.553484006415886e-08,1.202186318201999e-07,-6.991137988926161e-08,1.201498153482615e-07,2.007686737731038e-06,1.201596307630646e-07,2.671385266109149e-06,1.201350881415634e-07,-2.236996537760622e-05,1.201022556907411e-07,-2.015476237870109e-05,1.201022421382275e-07,-2.016513899784667e-05,1.202183696038713e-07,1.30053215193337e-08,1.202039919989255e-07,-2.540937245787757e-07,1.201320693384739e-07,-3.042616563120087e-05,1.201022535008423e-07,-2.018158216364204e-05,1.201459137211971e-07,1.015200018342557e-06,1.20122022826312e-07,-2.986352901749687e-05,1.201500124643794e-07,2.138562458993678e-06,1.201417223301577e-07,-2.153512521212029e-06,1.210605370964567e-07,2.000703074217374e-07,1.40411896884827e-07,-6.156557410844221e-05
1.404200305357136e-07,-5.704613358743454e-05,1.201686140240643e-07,2.577808916983658e-06,1.201592165236849e-07,2.600398690766529e-06,1.201385092847324e-07,-1.142328040349422e-05,1.201436751295694e-07,1.056882003953955e-06,1.201e-07,-1.883664701798349e-05,1.201688785128602e-07,2.140008828594219e-06,1.201458792103798e-07,1.33128613603406e-06,1.202135445332263e-07,9.545471535874387e-08,1.201022592610092e-07,-2.019316517485064e-05,1.201601158260806e-07,2.740911297662689e-06,1.201022119831977e-07,-2.013727785571134e-05,1.201685537749062e-07,2.635595976352373e-06,1.201107190748858e-07,-2.441163994881349e-05,1.202311177054498e-07,1.468834972899205e-07,1.202818987868444e-07,5.096753581023984e-10,1.202325573201628e-07,2.060452172186822e-08,1.20153495147923e-07,2.369230919181759e-06,1.201703728243428e-07,2.486262541775723e-06,1.201384190981595e-07,-1.17253786335148e-05,1.201067670722232e-07,-2.246634403900934e-05,1.201067264146824e-07,-2.246490669381984e-05,1.202318205938248e-07,9.707627255640877e-08,1.202112170827516e-07,1.084575492026441e-07,1.201352531417997e-07,-2.185667016131972e-05,1.201067605025269e-07,-2.249102094049542e-05,1.201494358186831e-07,2.515872662311876e-06,1.201239166004937e-07,-3.098297332159397e-05,1.201537552334031e-07,2.345622111148052e-06,1.201446905744188e-07,1.389644520081444e-07,1.217852245134925e-07,1.870329134805199e-07,1.404200305356172e-07,-5.704614988805772e-05
1.404311774543235e-07,-5.15975734656175e-05,1.201863817226797e-07,2.645334403334151e-06,1.201696699536755e-07,2.535111602647588e-06,1.201416098346843e-07,-2.365137605805988e-06,1.201466779834526e-07,3.42335084417979e-07,1.201022479689235e-07,-2.017263202505563e-05,1.201844392564301e-07,3.277182348374672e-06,1.201492903076894e-07,2.398388285155528e-06,1.202216954145017e-07,-6.832515672187523e-08,1.201067777830274e-07,-2.250755363715013e-05,1.201712069696103e-07,2.446339898000189e-06,1.201066359495931e-07,-2.241079529998272e-05,1.201862459858791e-07,2.690342219569827e-06,1.201143835576397e-07,-2.611342498592803e-05,1.202511187716031e-07,9.782267538817929e-08,1.203398845794634e-07,-2.587893134009542e-08,1.202523000510026e-07,-3.648104190396298e-08,1.201584671221214e-07,2.415380763886546e-06,1.201851864121714e-07,2.866707768486583e-06,1.201415044121814e-07,-2.572401936645096e-06,1.201107819975841e-07,-2.442446106555673e-05,1.201107383031887e-07,-2.442308008950508e-05,1.202521890606779e-07,4.61376950391369e-08,1.202178167395817e-07,-6.882024191980195e-08,1.20138576095456e-07,-1.119445271570722e-05,1.201107749811672e-07,-2.44489484966612e-05,1.201531387119006e-07,1.945405326114222e-06,1.20127704148857e-07,-3.243126951438333e-05,1.20158860164541e-07,2.532113637948363e-06,1.201480552114987e-07,2.381946409356185e-06,1.231378364019543e-07,1.944306497772479e-07,1.404311774541917e-07,-5.159758430164419e-05
1.404464210389117e-07,-4.432286672571435e-05,1.202e-07,2.685975937665161e-06,1.201848349768378e-07,2.803223457718331e-06,1.201446938480782e-07,1.590326270903918e-07,1.201499516622687e-07,3.42664899151491e-06,1.201067439067704e-07,-2.247735932010703e-05,1.202e-07,2.247770494556115e-06,1.201528723930427e-07,1.966625123114065e-06,1.202379971770525e-07,2.106109244506357e-08,1.201107934284294e-07,-2.446527176828606e-05,1.201856034848051e-07,2.92772890379124e-06,1.201106391753943e-07,-2.436891667173183e-05,1.202e-07,2.745027659550381e-06,1.201183728678178e-07,-2.804599848918378e-05,1.202845486048264e-07,1.290079213800741e-07,1.204387914043417e-07,-4.650099671875962e-09,1.202849815143756e-07,1.721964501025167e-09,1.201684110705183e-07,2.614429974885368e-06,1.202e-07,2.582628602269617e-06,1.201446895026303e-07,1.778210692428463e-07,1.201144589676445e-07,-2.61332759012251e-05,1.201144064688749e-07,-2.612669989703598e-05,1.202861613408944e-07,7.905508338301583e-08,1.20231016053242e-07,1.873758899798384e-08,1.201416882083415e-07,-2.211446235113038e-06,1.201144504868082e-07,-2.615623149834985e-05,1.20158488547916e-07,2.947048272470218e-06,1.201317722167823e-07,-3.085335983567722e-05,1.201690700268167e-07,2.586185492958635e-06,1.201514602605388e-07,1.843119766929025e-06,1.256610707238251e-07,7.089471101375111e-08,1.404464210387167e-07,-4.432287140822156e-05
1.404665893520056e-07,-3.659358976215266e-05,1.202038000126212e-07,-3.122789973636361e-07,1.202e-07,2.636620882551508e-06,1.201480699990366e-07,2.388931528965368e-06,1.201538248055563e-07,1.11349546859279e-06,1.201107571721647e-07,-2.443542734314663e-05,1.202042043054387e-07,-1.962555685059401e-07,1.201573578065918e-07,2.846047210627977e-06,1.202612588319116e-07,-3.753511757045911e-08,1.201144727844758e-07,-2.617448739695649e-05,1.202e-07,2.53699681254556e-06,1.201142895225037e-07,-2.606362053870512e-05,1.20203812437213e-07,-2.608634906511794e-07,1.201222262997976e-07,-2.997350414678428e-05,1.203484044142632e-07,1.068228594442587e-07,1.206181736219255e-07,-2.319788166430861e-08,1.203449051929433e-07,-2.67368986809555e-08,1.201859247731398e-07,2.637713979640561e-06,1.202040271302708e-07,-2.422160324246463e-07,1.201480789882921e-07,2.389207251867446e-06,1.201184622810713e-07,-2.807310146447149e-05,1.20118399983988e-07,-2.806120933133319e-05,1.203505461359726e-07,5.533796213898075e-08,1.202497759400774e-07,-3.505279311406017e-08,1.201446927782845e-07,1.498247854165443e-07,1.201184522022248e-07,-2.809448676777716e-05,1.201685796744225e-07,2.216602765886836e-06,1.201349020957376e-07,-2.293150354088592e-05,1.201874166586774e-07,2.7502904552943e-06,1.201561184594142e-07,2.839568630308308e-06,1.262548102334228e-07,-1.964734274326186e-07,1.404665893516727e-07,-3.659358848234632e-05
1.404988311554162e-07,-2.64515727258714e-05,1.202106628191362e-07,5.976072950805613e-08,1.202040372878659e-07,-2.459186760813861e-07,1.201514753226932e-07,1.850169815849878e-06,1.201595705937404e-07,3.7553489328518e-06,1.201144290613971e-07,-2.614090696461031e-05,1.202115581259584e-07,1.524055564858896e-07,1.201663286336901e-07,2.204982304977281e-06,1.202994736224337e-07,3.182504833457068e-09,1.201184787170758e-07,-2.811458853866767e-05,1.202040079080462e-07,-2.360960119676389e-07,1.201182620072316e-07,-2.798869519239468e-05,1.202106954581394e-07,1.112327393693369e-07,1.201241530157876e-07,-3.111286521243774e-05,1.204610439743763e-07,1.242071861543021e-07,1.209419549733651e-07,-6.843306053863995e-09,1.204467400415486e-07,-3.470912029970849e-09,1.202e-07,2.724590380998434e-06,1.20211057828665e-07,1.150489762490605e-07,1.201514823639421e-07,1.861984752728781e-06,1.201223600367824e-07,-3.002801449078914e-05,1.201222667215646e-07,-2.99965729296557e-05,1.204633741763566e-07,7.423503866673499e-08,1.202808978941747e-07,-1.053820315534132e-10,1.201480605922848e-07,2.389245412165249e-06,1.201223448737302e-07,-3.004503466815723e-05,1.201870178448093e-07,3.166731492208783e-06,1.201382437955902e-07,-1.231482670666093e-05,1.202e-07,2.691082810835615e-06,1.201628269841174e-07,2.14342308149298e-06,1.268146879063212e-07,-9.168087266843092e-07,1.404988311546004e-07,-2.645156573765849e-05
1.405603356955957e-07,-1.434628265267327e-05,1.202167274066472e-07,-1.153193636221701e-07,1.202111309677449e-07,1.114044499035817e-07,1.201560697375643e-07,2.837534130518365e-06,1.20169805874053e-07,1.378731994819393e-06,1.201184267652623e-07,-2.807734584280609e-05,1.202182916060714e-07,-1.831339476208231e-08,1.201812719066312e-07,3.078948386173678e-06,1.203681754929681e-07,-2.797457284465172e-08,1.201223847129069e-07,-3.007286131559501e-05,1.202109545355158e-07,1.215423966727078e-07,1.201220621476271e-07,-2.988455072546764e-05,1.202167877445087e-07,-6.319488265873908e-08,1.201280064477674e-07,-3.249765126995677e-05,1.206699781903451e-07,1.091221781110797e-07,1.215201952448463e-07,-2.568048212957148e-08,1.206304148442593e-07,-2.388082584030527e-08,1.202038411400029e-07,-2.939370894894027e-07,1.2021749840884e-07,-5.530756450692174e-08,1.201560207353222e-07,2.829439684705149e-06,1.20124308914638e-07,-3.118083826949327e-05,1.201242000903529e-07,-3.113988393791594e-05,1.206713179863671e-07,5.789670642641509e-08,1.203385392420128e-07,-2.550872904690101e-08,1.201514660733204e-07,1.848515947893221e-06,1.20124291209483e-07,-3.119589042467045e-05,1.202e-07,2.325904694718623e-06,1.201413007318805e-07,-2.99724535705212e-06,1.202036991952494e-07,-2.653792013593469e-07,1.201762440335238e-07,3.071120608782957e-06,1.27294653081188e-07,-2.101839703125655e-06,1.405603356907318e-07,-1.434627267787855e-05
